Asset_ID,Asset_Name,Category,NFT_Tier,Faction,Biome,Rarity,Base_Prompt,Negative_Prompt,Style_Keywords,Primary_Color_Hex,Secondary_Color_Hex,Accent_Color_Hex,Resolution,Format,Animation_States,Direction_Count,Frame_Count,Stage1_Status,Stage2_Status,Stage3_Status,Stage4_Status,Stage5_Status,Stage6_Status,Stage7_Status,Quality_Rating,Approval_Status,Priority,Production_Week,Notes,Stage1_Est_Cost,Stage1_Act_Cost,Stage1_Service,Stage2_Est_Cost,Stage2_Act_Cost,Stage2_Service,Stage3_Est_Cost,Stage3_Act_Cost,Stage3_Service,Stage4_Est_Cost,Stage4_Act_Cost,Stage4_Service,Stage5_Est_Cost,Stage5_Act_Cost,Stage5_Service,Stage6_Est_Cost,Stage6_Act_Cost,Stage6_Service,Stage7_Est_Cost,Stage7_Act_Cost,Stage7_Service,Total_Est_Cost,Total_Act_Cost,Cost_Variance,Cost_Variance_Pct,Base_Value,Market_Value_Est,Mint_Price_Target,Cost_Per_Variant,ROI_Multiplier,Pipeline_Start,Pipeline_End,Duration_Minutes
HERO_FR_001,Frost Queen,Hero,Heroes,Cryo_Sentinels,Frozen_Ruins,Legendary,"Post-apocalyptic anthropomorphic cat ice queen, crystalline ice armor with frozen tech components, crown of icicles, staff of eternal frost, pale blue fur with frost patterns, regal commanding presence, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, ice elemental, frozen power, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#B0E0E6,#708090,#00FFFF,1024x1024,PNG,"t-pose,idle,walk,attack,ability1,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P0,15,Frozen faction leader,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,1500.00,1050.00,0.0010,375000.00,,,
HERO_FR_002,Glacier Knight,Hero,Heroes,Cryo_Sentinels,Frozen_Ruins,Epic,"Post-apocalyptic anthropomorphic cat knight, heavy ice-forged plate armor, frozen longsword, shield with cryo tech core, stoic expression, frost breath visible, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, ice knight, frozen power, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#B0E0E6,#708090,#00FFFF,1024x1024,PNG,"t-pose,idle,walk,attack,ability1,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,16,Melee fighter hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,750.00,525.00,0.0010,187500.00,,,
HERO_FR_003,Blizzard Sniper,Hero,Heroes,Cryo_Sentinels,Frozen_Ruins,Epic,"Post-apocalyptic anthropomorphic cat sniper, white camouflage cloak, cryo-tech rifle with frozen scope, tactical gear, winter survival equipment, sharp focused eyes, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, precision shooter, frozen power, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#B0E0E6,#708090,#00FFFF,1024x1024,PNG,"t-pose,idle,walk,aim,shoot,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,17,Ranged DPS hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,750.00,525.00,0.0010,187500.00,,,
HERO_FR_004,Permafrost Healer,Hero,Heroes,Cryo_Sentinels,Frozen_Ruins,Rare,"Post-apocalyptic anthropomorphic cat healer, frost-touched robes, healing crystal staff, gentle caring expression, soft blue glow aura, medical supplies in satchel, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, ice healer, frozen power, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#B0E0E6,#708090,#00FFFF,1024x1024,PNG,"t-pose,idle,walk,heal,ability1,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P2,18,Support healer hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,375.00,262.50,0.0010,93750.00,,,
HERO_FR_005,Avalanche Bruiser,Hero,Heroes,Cryo_Sentinels,Frozen_Ruins,Rare,"Post-apocalyptic anthropomorphic cat bruiser, massive ice gauntlets, heavy winter armor, intimidating size, crushing strength evident, frozen beard, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, heavy bruiser, frozen power, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#B0E0E6,#708090,#00FFFF,1024x1024,PNG,"t-pose,idle,walk,smash,ability1,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P2,19,Heavy melee hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,375.00,262.50,0.0010,93750.00,,,
HERO_JO_001,Jungle Warden,Hero,Heroes,Bio_Hunters,Jungle_Overgrowth,Legendary,"Post-apocalyptic anthropomorphic cat warden, living vine armor with bioluminescent flowers, staff of twisted roots, nature communion expression, toxic green eyes, plant growths integrated with fur, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, nature guardian, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,attack,ability1,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P0,20,Jungle faction leader,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,1500.00,1050.00,0.0010,375000.00,,,
HERO_JO_002,Toxin Archer,Hero,Heroes,Bio_Hunters,Jungle_Overgrowth,Epic,"Post-apocalyptic anthropomorphic cat archer, poison-tipped arrows, living bow of twisted wood, camouflage leaf cloak, poisonous frog companion, keen hunter eyes, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, poison archer, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,draw,shoot,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,21,Ranged poison hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,750.00,525.00,0.0010,187500.00,,,
HERO_JO_003,Vine Strangler,Hero,Heroes,Bio_Hunters,Jungle_Overgrowth,Epic,"Post-apocalyptic anthropomorphic cat assassin, vine whips as weapons, organic camouflage skin, predator stance, jungle stalker build, glowing bio-marks, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, stealth assassin, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,attack,stealth,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,22,Stealth assassin hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,750.00,525.00,0.0010,187500.00,,,
HERO_JO_004,Spore Druid,Hero,Heroes,Bio_Hunters,Jungle_Overgrowth,Rare,"Post-apocalyptic anthropomorphic cat druid, mushroom staff with spore cloud, fungal growths on armor, nature magic aura, healing mushrooms in pouch, wise ancient expression, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, nature mage, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,cast,summon,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P2,23,Summoner support hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,375.00,262.50,0.0010,93750.00,,,
HERO_JO_005,Beast Tamer,Hero,Heroes,Bio_Hunters,Jungle_Overgrowth,Rare,"Post-apocalyptic anthropomorphic cat beast master, tribal markings, bone and tooth jewelry, whip of thorns, jungle beast companion at side, wild untamed appearance, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, beast master, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,attack,summon_beast,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P2,24,Pet class hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,375.00,262.50,0.0010,93750.00,,,
HERO_NM_001,Neon Overlord,Hero,Heroes,Signal_Hackers,Neon_Megacity,Legendary,"Post-apocalyptic anthropomorphic cat tech overlord, full cybernetic enhancement, holographic displays around head, neon circuit patterns in fur, data streams visible, futuristic throne-like exosuit, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, tech master, neon aesthetic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,attack,ability1,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P0,25,Neon faction leader,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,1500.00,1050.00,0.0010,375000.00,,,
HERO_NM_002,Circuit Assassin,Hero,Heroes,Signal_Hackers,Neon_Megacity,Epic,"Post-apocalyptic anthropomorphic cat cyber assassin, sleek black bodysuit with neon trim, energy blades from wrists, cloaking device visible, hacker visor, silent killer aesthetic, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, stealth tech, neon aesthetic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,attack,cloak,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,26,Stealth tech hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,750.00,525.00,0.0010,187500.00,,,
HERO_NM_003,Data Mage,Hero,Heroes,Signal_Hackers,Neon_Megacity,Epic,"Post-apocalyptic anthropomorphic cat hacker mage, floating holographic screens, digital staff with code streaming, VR headset integrated, data manipulation gestures, matrix-like visual effects, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, digital magic, neon aesthetic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,cast,hack,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,27,Tech mage hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,750.00,525.00,0.0010,187500.00,,,
HERO_NM_004,Mech Pilot,Hero,Heroes,Signal_Hackers,Neon_Megacity,Rare,"Post-apocalyptic anthropomorphic cat mech pilot, pilot suit with neon accents, neural interface helmet, mech control gauntlets, confident stance, battle mech silhouette behind, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, mech warrior, neon aesthetic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,attack,summon_mech,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P2,28,Vehicle summoner hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,375.00,262.50,0.0010,93750.00,,,
HERO_NM_005,EMP Specialist,Hero,Heroes,Signal_Hackers,Neon_Megacity,Rare,"Post-apocalyptic anthropomorphic cat EMP expert, heavy tech backpack with antenna array, EMP grenades on belt, tech goggles, disruption field visible, electronic warfare specialist, T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, tech warfare, neon aesthetic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,attack,emp_blast,ability2,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P2,29,Support debuffer hero,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,50.00,375.00,262.50,0.0010,93750.00,,,
UNIT_DW_WAR_001,Desert Warrior,Unit,Units,Sand_Vanguard,Desert_Wastes,Common,"SAND VANGUARD Salvage Warrior: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat warrior, heavy SALVAGED scrap armor with desert camouflage patterns, battle-worn veteran appearance, rust-orange accents, sand-weathered fur, melee weapon (salvaged blade), GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, infantry unit, salvaged tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#C4A35A,#8B4513,#FFD700,1024x1024,PNG,"t-pose,idle,walk,attack,death",8,40,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,30,Basic melee infantry,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,10.00,7.00,0.0010,2500.00,,,
UNIT_DW_ARC_001,Desert Archer,Unit,Units,Sand_Vanguard,Desert_Wastes,Common,"SAND VANGUARD Salvage Archer: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat archer, light salvaged armor, desert hooded cloak, crossbow or salvaged bow, quiver of arrows, sand-colored fur, keen eyes, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, ranged unit, salvaged tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#C4A35A,#8B4513,#FFD700,1024x1024,PNG,"t-pose,idle,walk,draw,shoot,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,30,Basic ranged infantry,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,10.00,7.00,0.0010,2500.00,,,
UNIT_DW_CAV_001,Desert Cavalry,Unit,Units,Sand_Vanguard,Desert_Wastes,Uncommon,"SAND VANGUARD Salvage Cavalry: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat cavalry rider, mounted on mechanical sand-runner vehicle, salvaged lance, desert goggles, dust-proof armor, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, cavalry unit, salvaged tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#C4A35A,#8B4513,#FFD700,1024x1024,PNG,"t-pose,idle,walk,charge,attack,death",8,56,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,31,Mounted fast attack,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
